0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0,0,2
2,7,0,1,0,0,3,2,0,0,0,0,1,0,2,4,0,1,2,2,5,2,6,0,3,0,0,0,1,2,6,1,0,1,3,0,1,0,2,2,1,3,3,4,3,0,5,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,12,9,0,0,0,10,5,1,2,2,4,3,4,4,5,9,8,14,8,8,7,6,10,7,3,0,1,0,3,10,6,3,3,1,2,2,5,6,7,4,7,7,3,16,10,13,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,1,0,2,1,0,1,0,1,1,0,1,2,0,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,4,0,3,0,1
4,5,1,0,0,0,2,0,0,1,1,0,0,0,2,0,1,1,4,4,2,6,0,2,2,1,0,0,0,0,2,2,0,2,0,2,0,0,1,6,0,2,2,0,3,3,2,0
10,10,3,3,2,5,13,4,9,8,7,9,10,11,10,14,11,17,20,13,11,18,17,19,11,6,1,1,4,4,6,8,5,6,7,5,8,9,15,12,15,14,21,22,17,28,18,11
0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,3,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,2,0,1,0,6,2,3,2,1,4,5,5,6,6,3,2,2,2,5,3,7,3,2,2,0,0,0,3,3,2,3,2,2,3,4,3,3,3,5,2,4,3,4,6,5,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
8,13,6,0,1,2,3,6,2,0,5,4,0,3,2,7,7,4,9,3,9,1,12,8,7,4,0,2,0,3,2,2,3,2,1,2,2,7,3,10,6,5,8,4,6,4,2,7
3,4,2,1,0,0,1,1,1,3,4,0,4,5,3,7,5,6,6,3,9,9,7,6,8,2,0,1,0,2,3,2,2,3,0,2,5,1,2,3,4,4,5,5,3,7,4,3
1,2,1,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,2,1,3,1,1,2,4,0,0,0,0,0,2,1,2,0,1,0,0,1,5,1,2,1,2,0,2,2,2,3
4,1,1,0,0,2,1,1,1,0,0,0,0,3,1,2,1,2,1,3,2,3,2,1,3,1,0,0,0,2,1,3,0,0,0,0,2,2,1,2,1,3,2,1,0,1,1,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,4,3,0,0,2,1,3,1,0,1,1,0,3,4,0,3,0,3,3,1,1,0,0,5,1,0,0,0,1,1,1,1,0,1,2,1,1,1,0,1,3,3,2,3,2,5,4
7,9,8,0,0,3,9,4,3,3,4,3,2,11,8,8,6,5,8,7,8,3,9,3,10,5,1,0,0,3,5,3,1,0,3,1,0,5,3,6,6,12,7,6,5,5,14,6
1,1,1,1,1,1,0,0,1,2,2,1,0,0,3,1,4,1,1,3,2,3,1,2,1,0,0,0,0,2,2,0,0,0,1,2,1,2,0,0,2,1,0,0,5,0,4,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,3,0,0,0
4,1,2,2,0,0,1,5,0,1,1,0,0,1,2,2,4,4,1,1,2,4,2,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,1,2,2,0,3,0,0,0
2,2,3,0,1,0,1,1,0,1,0,1,0,2,3,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0
4,4,4,0,1,1,5,2,1,2,7,5,4,5,2,2,5,3,5,1,7,6,7,2,1,3,1,0,1,0,7,4,7,7,9,2,6,3,4,2,6,7,6,7,2,3,6,2
4,10,3,1,0,4,3,1,4,0,4,2,1,3,6,8,3,3,0,5,7,10,5,5,5,3,0,0,0,1,2,4,1,2,3,7,0,2,3,4,5,9,2,5,0,7,4,2
1,1,2,0,0,0,1,1,0,0,0,0,1,2,2,3,0,2,0,3,1,2,0,2,3,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,2,1,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,1,2,1,0,0,1,0,1,1,1,1,1,1,3,1,4,1,3,0,2,1,0,4,1,0,0,0,1,0,0,0,0,1,0,1,3,0,2,3,2,4,0,1,2,3,2,0
7,5,4,0,0,1,3,2,3,2,2,2,0,4,5,6,5,7,7,6,7,6,8,6,5,4,2,0,0,3,5,5,3,3,4,3,3,1,2,3,1,3,6,2,4,10,5,6
9,12,7,0,0,2,10,5,4,3,1,3,4,5,7,5,4,6,8,9,9,9,9,9,7,3,1,1,1,2,10,5,7,3,1,5,4,4,7,10,7,3,7,7,8,10,11,8
2,2,2,1,1,0,2,2,3,1,1,2,0,2,2,1,2,2,1,0,3,1,1,3,1,3,1,0,0,0,2,1,0,1,1,1,0,0,2,0,2,2,0,1,2,3,2,5
11,4,12,7,2,2,3,6,5,3,6,4,0,4,7,7,3,0,4,5,2,6,7,6,10,3,2,1,0,5,6,3,4,4,3,0,2,4,9,4,3,4,5,5,12,8,5,4
2,5,3,0,0,3,3,4,0,0,1,3,2,3,2,4,3,4,4,4,7,5,3,6,3,1,0,0,0,0,2,2,1,1,1,1,4,2,1,3,0,2,0,2,3,6,5,4
5,3,2,0,1,0,4,4,2,2,3,2,1,3,3,4,3,8,2,4,6,8,4,3,11,6,0,0,0,0,3,5,1,4,2,1,0,3,4,5,4,5,4,6,3,8,4,3
1,0,0,0,0,1,1,2,3,1,0,0,1,2,1,3,2,2,2,4,3,2,3,2,1,0,0,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0,1,3,1,0
6,8,3,0,0,2,8,3,1,0,5,1,4,2,11,2,6,6,4,3,2,6,7,3,8,3,0,0,0,4,1,3,3,1,3,2,3,4,1,7,3,2,4,3,5,9,7,1
