0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,1,1,1,2,0,0,3,1,0,0
1,1,0,0,0,1,1,1,0,1,1,1,0,4,3,3,3,6,3,4,6,8,6,5,3,0,0,1,3,3,0,1,2,1,1,0,0,3,2,0,0,5,4,6,5,3,5,4
0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,3,0,0,1,4,5,4,3,3,5,4,6,4,6,16,8,10,12,13,23,19,12,10,7,7,0,0,3,10,12,3,2,2,3,1,4,5,6,5,2,11,10,5,22,12,6,8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,0,1,1,1,2,0,0,2,0,1,2,1,2,3,0,1,1,3,0,2,3,1,0,0,2,0,1,0,0,2,2,1,0,0,0,0,1,0,1,0,0,0,1,2
1,0,0,0,0,0,2,0,0,1,0,2,2,3,3,0,1,5,1,2,5,5,1,5,3,2,0,0,0,3,1,0,1,1,0,0,1,0,0,2,3,2,2,4,3,5,0,4
13,9,1,1,4,4,7,3,4,3,4,4,9,18,9,13,20,16,19,15,32,26,20,25,18,6,2,1,3,4,5,6,8,5,8,12,12,16,19,15,25,20,17,15,24,18,10,17
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,4
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,1,0,2,1,0,0,0,4,6,5,3,5,7,8,5,5,15,9,8,10,4,2,0,0,1,2,5,3,0,2,4,7,5,6,2,4,4,9,4,10,6,6,1,5
0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,3,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2,2,1,0,0,1,0,1,0,0
0,0,0,0,1,2,6,2,2,4,2,4,5,4,11,9,8,17,7,9,11,11,15,11,6,0,0,0,0,2,2,3,0,1,2,1,0,1,4,9,6,8,5,6,9,9,8,7
3,0,0,0,1,2,2,3,1,2,5,3,7,2,4,3,5,4,3,2,6,10,4,3,2,1,1,0,0,1,5,4,2,2,2,2,0,5,6,2,6,4,4,2,8,4,4,7
1,1,0,0,0,0,2,0,0,0,1,0,0,1,3,1,0,2,0,0,3,3,3,4,2,0,1,0,0,0,2,1,0,1,1,0,2,2,2,1,3,2,2,0,3,2,0,1
3,0,0,0,0,0,1,0,0,1,2,0,2,4,3,3,1,1,1,2,4,3,2,1,0,1,0,0,0,1,4,0,0,1,5,1,1,0,3,2,2,5,2,0,1,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0
